time,instrument,granularity,side,price,position_size,equity,drawdown
2025-02-26 17:30:00+00:00,EUR_USD,M5,BUY,1.05,2500.11,100004.46,9.8e-05
2025-02-26 21:05:00+00:00,EUR_USD,M5,FLAT,1.04854,0.0,100000.98,0.000133
2025-02-27 09:20:00+00:00,EUR_USD,M5,BUY,1.04782,2500.02,100000.98,0.000133
2025-02-27 13:45:00+00:00,EUR_USD,M5,FLAT,1.04461,0.0,99993.32,0.000209
2025-02-27 14:00:00+00:00,EUR_USD,M5,BUY,1.04334,2499.83,99993.32,0.000209
2025-02-27 14:05:00+00:00,EUR_USD,M5,FLAT,1.04332,0.0,99993.27,0.00021
2025-02-28 08:50:00+00:00,EUR_USD,M5,BUY,1.03998,2499.83,99993.27,0.00021
2025-02-28 10:15:00+00:00,EUR_USD,M5,FLAT,1.0393,0.0,99991.64,0.000226
2025-02-28 10:20:00+00:00,EUR_USD,M5,BUY,1.03941,2499.79,99991.64,0.000226
2025-02-28 12:40:00+00:00,EUR_USD,M5,FLAT,1.04058,0.0,99994.45,0.000198
2025-02-28 12:45:00+00:00,EUR_USD,M5,BUY,1.04046,2499.86,99994.45,0.000198
2025-02-28 13:00:00+00:00,EUR_USD,M5,FLAT,1.04102,0.0,99995.8,0.000184
2025-02-28 13:20:00+00:00,EUR_USD,M5,BUY,1.04135,2499.89,99995.8,0.000184
2025-02-28 18:20:00+00:00,EUR_USD,M5,FLAT,1.0366,0.0,99984.38,0.000299
2025-02-28 18:25:00+00:00,EUR_USD,M5,BUY,1.03727,2499.61,99984.38,0.000299
2025-02-28 18:30:00+00:00,EUR_USD,M5,FLAT,1.03785,0.0,99985.78,0.000285
2025-03-03 00:05:00+00:00,EUR_USD,M5,BUY,1.04108,2499.64,99985.78,0.000285
2025-03-03 07:00:00+00:00,EUR_USD,M5,FLAT,1.04074,0.0,99984.97,0.000293
2025-03-03 11:05:00+00:00,EUR_USD,M5,BUY,1.04461,2499.62,99984.97,0.000293
2025-03-03 21:25:00+00:00,EUR_USD,M5,FLAT,1.04904,0.0,99995.56,0.000187
2025-03-04 01:10:00+00:00,EUR_USD,M5,BUY,1.04874,2499.89,99995.56,0.000187
2025-03-04 03:35:00+00:00,EUR_USD,M5,FLAT,1.04772,0.0,99993.13,0.000211
2025-03-04 08:10:00+00:00,EUR_USD,M5,BUY,1.04935,2499.83,99993.13,0.000211
2025-03-04 09:05:00+00:00,EUR_USD,M5,FLAT,1.0521,0.0,99999.67,0.000146
2025-03-04 09:10:00+00:00,EUR_USD,M5,BUY,1.05154,2499.99,99999.67,0.000146
2025-03-04 12:25:00+00:00,EUR_USD,M5,FLAT,1.05494,0.0,100007.75,6.5e-05
2025-03-04 12:35:00+00:00,EUR_USD,M5,BUY,1.05448,2500.19,100007.75,6.5e-05
2025-03-04 15:15:00+00:00,EUR_USD,M5,FLAT,1.05059,0.0,99998.52,0.000157
2025-03-04 15:20:00+00:00,EUR_USD,M5,BUY,1.05089,2499.96,99998.52,0.000157
2025-03-04 17:45:00+00:00,EUR_USD,M5,FLAT,1.05403,0.0,100005.98,8.3e-05
2025-03-04 19:10:00+00:00,EUR_USD,M5,BUY,1.05878,2500.15,100005.98,8.3e-05
2025-03-04 20:20:00+00:00,EUR_USD,M5,FLAT,1.06232,0.0,100014.33,0.0
2025-03-04 20:25:00+00:00,EUR_USD,M5,BUY,1.06172,2500.36,100014.33,0.0
2025-03-05 00:20:00+00:00,EUR_USD,M5,FLAT,1.06108,0.0,100012.83,5.8e-05
2025-03-05 00:25:00+00:00,EUR_USD,M5,BUY,1.06164,2500.32,100012.83,5.8e-05
2025-03-05 03:30:00+00:00,EUR_USD,M5,FLAT,1.06081,0.0,100010.88,7.8e-05
2025-03-05 06:40:00+00:00,EUR_USD,M5,BUY,1.06294,2500.27,100010.88,7.8e-05
2025-03-05 12:40:00+00:00,EUR_USD,M5,FLAT,1.0713,0.0,100030.49,1.3e-05
2025-03-05 12:45:00+00:00,EUR_USD,M5,BUY,1.07014,2500.76,100030.49,1.3e-05
2025-03-05 14:50:00+00:00,EUR_USD,M5,FLAT,1.0767,0.0,100045.79,0.0
2025-03-05 15:00:00+00:00,EUR_USD,M5,BUY,1.07582,2501.14,100045.79,0.0
2025-03-05 19:45:00+00:00,EUR_USD,M5,FLAT,1.07882,0.0,100052.78,0.0
2025-03-05 20:05:00+00:00,EUR_USD,M5,BUY,1.07896,2501.32,100052.78,0.0
2025-03-05 20:10:00+00:00,EUR_USD,M5,FLAT,1.07906,0.0,100053.01,0.0
2025-03-05 20:30:00+00:00,EUR_USD,M5,BUY,1.0794,2501.33,100053.01,0.0
2025-03-06 04:00:00+00:00,EUR_USD,M5,FLAT,1.07862,0.0,100051.21,7.8e-05
2025-03-06 04:10:00+00:00,EUR_USD,M5,BUY,1.07878,2501.28,100051.21,7.8e-05
2025-03-06 10:25:00+00:00,EUR_USD,M5,FLAT,1.07892,0.0,100051.55,7.5e-05
2025-03-06 14:20:00+00:00,EUR_USD,M5,BUY,1.0821,2501.29,100051.55,7.5e-05
2025-03-06 17:20:00+00:00,EUR_USD,M5,FLAT,1.08038,0.0,100047.58,0.000114
2025-03-06 17:25:00+00:00,EUR_USD,M5,BUY,1.081,2501.19,100047.58,0.000114
2025-03-06 17:35:00+00:00,EUR_USD,M5,FLAT,1.08019,0.0,100045.71,0.000133
2025-03-06 18:00:00+00:00,EUR_USD,M5,BUY,1.07996,2501.14,100045.71,0.000133
2025-03-06 18:35:00+00:00,EUR_USD,M5,FLAT,1.07835,0.0,100041.98,0.00017
2025-03-06 18:45:00+00:00,EUR_USD,M5,BUY,1.0778,2501.05,100041.98,0.00017
2025-03-06 19:10:00+00:00,EUR_USD,M5,FLAT,1.07862,0.0,100043.88,0.000151
2025-03-07 02:20:00+00:00,EUR_USD,M5,BUY,1.07962,2501.1,100043.88,0.000151
2025-03-07 03:35:00+00:00,EUR_USD,M5,FLAT,1.08142,0.0,100048.05,0.00011
2025-03-07 03:40:00+00:00,EUR_USD,M5,BUY,1.0809,2501.2,100048.05,0.00011
2025-03-07 07:40:00+00:00,EUR_USD,M5,FLAT,1.08383,0.0,100054.82,4.2e-05
2025-03-07 07:45:00+00:00,EUR_USD,M5,BUY,1.08378,2501.37,100054.82,4.2e-05
2025-03-07 09:10:00+00:00,EUR_USD,M5,FLAT,1.0868,0.0,100061.79,0.0
2025-03-07 09:15:00+00:00,EUR_USD,M5,BUY,1.08616,2501.54,100061.79,0.0
2025-03-07 11:45:00+00:00,EUR_USD,M5,FLAT,1.08466,0.0,100058.33,4.5e-05
2025-03-07 11:50:00+00:00,EUR_USD,M5,BUY,1.08538,2501.46,100058.33,4.5e-05
2025-03-07 17:45:00+00:00,EUR_USD,M5,FLAT,1.08336,0.0,100053.71,0.000115
2025-03-09 23:10:00+00:00,EUR_USD,M5,BUY,1.08612,2501.34,100053.71,0.000115
2025-03-10 02:10:00+00:00,EUR_USD,M5,FLAT,1.0848,0.0,100050.68,0.000146
2025-03-10 02:30:00+00:00,EUR_USD,M5,BUY,1.08492,2501.27,100050.68,0.000146
2025-03-10 02:40:00+00:00,EUR_USD,M5,FLAT,1.08428,0.0,100049.2,0.00016
2025-03-10 02:50:00+00:00,EUR_USD,M5,BUY,1.08395,2501.23,100049.2,0.00016
2025-03-10 03:10:00+00:00,EUR_USD,M5,FLAT,1.08358,0.0,100048.35,0.000169
2025-03-10 03:15:00+00:00,EUR_USD,M5,BUY,1.08361,2501.21,100048.35,0.000169
2025-03-10 03:40:00+00:00,EUR_USD,M5,FLAT,1.08346,0.0,100048.0,0.000172
2025-03-10 03:45:00+00:00,EUR_USD,M5,BUY,1.08374,2501.2,100048.0,0.000172
2025-03-10 04:30:00+00:00,EUR_USD,M5,FLAT,1.08352,0.0,100047.49,0.000177
2025-03-10 10:50:00+00:00,EUR_USD,M5,BUY,1.08632,2501.19,100047.49,0.000177
2025-03-10 16:10:00+00:00,EUR_USD,M5,FLAT,1.08387,0.0,100041.87,0.000234
2025-03-10 23:10:00+00:00,EUR_USD,M5,BUY,1.08424,2501.05,100041.87,0.000234
2025-03-11 05:40:00+00:00,EUR_USD,M5,FLAT,1.0838,0.0,100040.86,0.000244
2025-03-11 05:55:00+00:00,EUR_USD,M5,BUY,1.08384,2501.02,100040.86,0.000244
2025-03-11 15:35:00+00:00,EUR_USD,M5,FLAT,1.09214,0.0,100059.97,5.3e-05
2025-03-11 15:45:00+00:00,EUR_USD,M5,BUY,1.09201,2501.5,100059.97,5.3e-05
2025-03-11 20:25:00+00:00,EUR_USD,M5,FLAT,1.09124,0.0,100058.22,7.3e-05
2025-03-11 20:30:00+00:00,EUR_USD,M5,BUY,1.09127,2501.46,100058.22,7.3e-05
2025-03-11 22:25:00+00:00,EUR_USD,M5,FLAT,1.09154,0.0,100058.84,6.7e-05
2025-03-12 09:20:00+00:00,EUR_USD,M5,BUY,1.09222,2501.47,100058.84,6.7e-05
2025-03-12 12:10:00+00:00,EUR_USD,M5,FLAT,1.08946,0.0,100052.51,0.00013
2025-03-12 12:15:00+00:00,EUR_USD,M5,BUY,1.08968,2501.31,100052.51,0.00013
2025-03-12 12:20:00+00:00,EUR_USD,M5,FLAT,1.08925,0.0,100051.52,0.00014
2025-03-12 12:30:00+00:00,EUR_USD,M5,BUY,1.09063,2501.29,100051.52,0.00014
2025-03-12 13:35:00+00:00,EUR_USD,M5,FLAT,1.08848,0.0,100046.59,0.000189
2025-03-12 17:30:00+00:00,EUR_USD,M5,BUY,1.0911,2501.16,100046.59,0.000189
2025-03-12 18:35:00+00:00,EUR_USD,M5,FLAT,1.0887,0.0,100041.09,0.000244
2025-03-12 19:10:00+00:00,EUR_USD,M5,BUY,1.08886,2501.03,100041.09,0.000244
2025-03-12 20:20:00+00:00,EUR_USD,M5,FLAT,1.08906,0.0,100041.55,0.000239
2025-03-13 03:35:00+00:00,EUR_USD,M5,BUY,1.0887,2501.04,100041.55,0.000239
2025-03-13 03:55:00+00:00,EUR_USD,M5,FLAT,1.08851,0.0,100041.11,0.000244
2025-03-13 04:05:00+00:00,EUR_USD,M5,BUY,1.08846,2501.03,100041.11,0.000244
2025-03-13 06:20:00+00:00,EUR_USD,M5,FLAT,1.08799,0.0,100040.03,0.000254
2025-03-13 17:40:00+00:00,EUR_USD,M5,BUY,1.0864,2501.0,100040.03,0.000254
2025-03-13 21:05:00+00:00,EUR_USD,M5,FLAT,1.08492,0.0,100036.62,0.000289
2025-03-14 08:55:00+00:00,EUR_USD,M5,BUY,1.08538,2500.92,100036.62,0.000289
2025-03-14 10:50:00+00:00,EUR_USD,M5,FLAT,1.09086,0.0,100049.23,0.000163
2025-03-14 10:55:00+00:00,EUR_USD,M5,BUY,1.0895,2501.23,100049.23,0.000163
2025-03-14 17:05:00+00:00,EUR_USD,M5,FLAT,1.08815,0.0,100046.14,0.000193
2025-03-16 21:10:00+00:00,EUR_USD,M5,BUY,1.08802,2501.15,100046.14,0.000193
2025-03-17 00:35:00+00:00,EUR_USD,M5,FLAT,1.08789,0.0,100045.84,0.000196
2025-03-17 02:15:00+00:00,EUR_USD,M5,BUY,1.08833,2501.15,100045.84,0.000196
2025-03-17 03:00:00+00:00,EUR_USD,M5,FLAT,1.088,0.0,100045.08,0.000204
2025-03-17 04:40:00+00:00,EUR_USD,M5,BUY,1.08828,2501.13,100045.08,0.000204
2025-03-17 06:10:00+00:00,EUR_USD,M5,FLAT,1.08818,0.0,100044.85,0.000206
2025-03-17 09:55:00+00:00,EUR_USD,M5,BUY,1.09,2501.12,100044.85,0.000206
2025-03-17 10:20:00+00:00,EUR_USD,M5,FLAT,1.09018,0.0,100045.27,0.000202
2025-03-17 10:35:00+00:00,EUR_USD,M5,BUY,1.09058,2501.13,100045.27,0.000202
2025-03-17 15:20:00+00:00,EUR_USD,M5,FLAT,1.09238,0.0,100049.4,0.000161
2025-03-17 15:40:00+00:00,EUR_USD,M5,BUY,1.09253,2501.23,100049.4,0.000161
2025-03-18 00:50:00+00:00,EUR_USD,M5,FLAT,1.09157,0.0,100047.2,0.000183
2025-03-18 08:00:00+00:00,EUR_USD,M5,BUY,1.09391,2501.18,100047.2,0.000183
2025-03-18 08:20:00+00:00,EUR_USD,M5,FLAT,1.09498,0.0,100049.65,0.000158
2025-03-18 08:25:00+00:00,EUR_USD,M5,BUY,1.09524,2501.24,100049.65,0.000158
2025-03-18 08:30:00+00:00,EUR_USD,M5,FLAT,1.09534,0.0,100049.88,0.000156
2025-03-18 08:35:00+00:00,EUR_USD,M5,BUY,1.09488,2501.25,100049.88,0.000156
2025-03-18 11:05:00+00:00,EUR_USD,M5,FLAT,1.09338,0.0,100046.45,0.00019
2025-03-18 11:10:00+00:00,EUR_USD,M5,BUY,1.09348,2501.16,100046.45,0.00019
2025-03-18 11:15:00+00:00,EUR_USD,M5,FLAT,1.09328,0.0,100045.99,0.000195
2025-03-18 11:25:00+00:00,EUR_USD,M5,BUY,1.0933,2501.15,100045.99,0.000195
2025-03-18 11:50:00+00:00,EUR_USD,M5,FLAT,1.09161,0.0,100042.12,0.000234
2025-03-18 12:00:00+00:00,EUR_USD,M5,BUY,1.09216,2501.05,100042.12,0.000234
2025-03-18 12:30:00+00:00,EUR_USD,M5,FLAT,1.09086,0.0,100039.15,0.000263
2025-03-18 12:40:00+00:00,EUR_USD,M5,BUY,1.09064,2500.98,100039.15,0.000263
2025-03-18 13:40:00+00:00,EUR_USD,M5,FLAT,1.09061,0.0,100039.08,0.000264
2025-03-18 17:55:00+00:00,EUR_USD,M5,BUY,1.09502,2500.98,100039.08,0.000264
2025-03-19 00:05:00+00:00,EUR_USD,M5,FLAT,1.09348,0.0,100035.56,0.000299
2025-03-19 21:00:00+00:00,EUR_USD,M5,BUY,1.09032,2500.89,100035.56,0.000299
2025-03-19 22:05:00+00:00,EUR_USD,M5,FLAT,1.09095,0.0,100037.0,0.000285
2025-03-19 22:30:00+00:00,EUR_USD,M5,BUY,1.09094,2500.93,100037.0,0.000285
2025-03-20 04:50:00+00:00,EUR_USD,M5,FLAT,1.09013,0.0,100035.15,0.000303
2025-03-20 04:55:00+00:00,EUR_USD,M5,BUY,1.09033,2500.88,100035.15,0.000303
2025-03-20 05:00:00+00:00,EUR_USD,M5,FLAT,1.08972,0.0,100033.75,0.000317
2025-03-20 18:10:00+00:00,EUR_USD,M5,BUY,1.08466,2500.84,100033.75,0.000317
2025-03-21 02:50:00+00:00,EUR_USD,M5,FLAT,1.08432,0.0,100032.97,0.000325
2025-03-21 11:00:00+00:00,EUR_USD,M5,BUY,1.08364,2500.82,100032.97,0.000325
2025-03-21 12:00:00+00:00,EUR_USD,M5,FLAT,1.08559,0.0,100037.47,0.00028
2025-03-21 12:05:00+00:00,EUR_USD,M5,BUY,1.0857,2500.94,100037.47,0.00028
2025-03-21 13:10:00+00:00,EUR_USD,M5,FLAT,1.08308,0.0,100031.43,0.00034
2025-03-21 13:15:00+00:00,EUR_USD,M5,BUY,1.0833,2500.79,100031.43,0.00034
2025-03-21 15:45:00+00:00,EUR_USD,M5,FLAT,1.08167,0.0,100027.66,0.000378
2025-03-23 23:40:00+00:00,EUR_USD,M5,BUY,1.08295,2500.69,100027.66,0.000378
2025-03-23 23:45:00+00:00,EUR_USD,M5,FLAT,1.08318,0.0,100028.19,0.000373
2025-03-24 00:30:00+00:00,EUR_USD,M5,BUY,1.08355,2500.7,100028.19,0.000373
2025-03-24 00:35:00+00:00,EUR_USD,M5,FLAT,1.08368,0.0,100028.49,0.00037
2025-03-24 00:40:00+00:00,EUR_USD,M5,BUY,1.08352,2500.71,100028.49,0.00037
2025-03-24 01:25:00+00:00,EUR_USD,M5,FLAT,1.08258,0.0,100026.32,0.000391
2025-03-24 01:30:00+00:00,EUR_USD,M5,BUY,1.08284,2500.66,100026.32,0.000391
2025-03-24 05:15:00+00:00,EUR_USD,M5,FLAT,1.08215,0.0,100024.73,0.000407
2025-03-24 08:00:00+00:00,EUR_USD,M5,BUY,1.08376,2500.62,100024.73,0.000407
2025-03-24 12:00:00+00:00,EUR_USD,M5,FLAT,1.08312,0.0,100023.26,0.000422
2025-03-24 12:30:00+00:00,EUR_USD,M5,BUY,1.08275,2500.58,100023.26,0.000422
2025-03-24 12:35:00+00:00,EUR_USD,M5,FLAT,1.08228,0.0,100022.18,0.000433
2025-03-24 12:40:00+00:00,EUR_USD,M5,BUY,1.08262,2500.55,100022.18,0.000433
2025-03-24 13:20:00+00:00,EUR_USD,M5,FLAT,1.08248,0.0,100021.85,0.000436
2025-03-24 21:50:00+00:00,EUR_USD,M5,BUY,1.08016,2500.55,100021.85,0.000436
2025-03-25 02:55:00+00:00,EUR_USD,M5,FLAT,1.07967,0.0,100020.72,0.000447
2025-03-25 03:15:00+00:00,EUR_USD,M5,BUY,1.08026,2500.52,100020.72,0.000447
2025-03-25 07:30:00+00:00,EUR_USD,M5,FLAT,1.07916,0.0,100018.18,0.000473
2025-03-25 11:40:00+00:00,EUR_USD,M5,BUY,1.08257,2500.45,100018.18,0.000473
2025-03-25 14:10:00+00:00,EUR_USD,M5,FLAT,1.08055,0.0,100013.51,0.000519
2025-03-25 14:15:00+00:00,EUR_USD,M5,BUY,1.08066,2500.34,100013.51,0.000519
2025-03-25 17:10:00+00:00,EUR_USD,M5,FLAT,1.08117,0.0,100014.69,0.000508
2025-03-26 09:30:00+00:00,EUR_USD,M5,BUY,1.08014,2500.37,100014.69,0.000508
2025-03-26 13:50:00+00:00,EUR_USD,M5,FLAT,1.07752,0.0,100008.63,0.000568
2025-03-27 02:25:00+00:00,EUR_USD,M5,BUY,1.07766,2500.22,100008.63,0.000568
2025-03-27 02:30:00+00:00,EUR_USD,M5,FLAT,1.07796,0.0,100009.32,0.000561
2025-03-27 02:35:00+00:00,EUR_USD,M5,BUY,1.07764,2500.23,100009.32,0.000561
2025-03-27 05:50:00+00:00,EUR_USD,M5,FLAT,1.0766,0.0,100006.91,0.000585
2025-03-27 05:55:00+00:00,EUR_USD,M5,BUY,1.07692,2500.17,100006.91,0.000585
2025-03-27 08:50:00+00:00,EUR_USD,M5,FLAT,1.07746,0.0,100008.17,0.000573
2025-03-27 12:10:00+00:00,EUR_USD,M5,BUY,1.07937,2500.2,100008.17,0.000573
2025-03-27 15:30:00+00:00,EUR_USD,M5,FLAT,1.08077,0.0,100011.42,0.00054
2025-03-27 15:50:00+00:00,EUR_USD,M5,BUY,1.08071,2500.29,100011.42,0.00054
2025-03-28 01:15:00+00:00,EUR_USD,M5,FLAT,1.07968,0.0,100009.04,0.000564
2025-03-28 01:30:00+00:00,EUR_USD,M5,BUY,1.07957,2500.23,100009.04,0.000564
2025-03-28 02:00:00+00:00,EUR_USD,M5,FLAT,1.07947,0.0,100008.8,0.000567
2025-03-28 14:15:00+00:00,EUR_USD,M5,BUY,1.08249,2500.22,100008.8,0.000567
2025-03-30 21:40:00+00:00,EUR_USD,M5,FLAT,1.0817,0.0,100006.99,0.000585
2025-03-31 01:40:00+00:00,EUR_USD,M5,BUY,1.08426,2500.17,100006.99,0.000585
2025-03-31 07:30:00+00:00,EUR_USD,M5,FLAT,1.08286,0.0,100003.77,0.000617
2025-03-31 19:30:00+00:00,EUR_USD,M5,BUY,1.08152,2500.09,100003.77,0.000617
2025-04-01 05:15:00+00:00,EUR_USD,M5,FLAT,1.08173,0.0,100004.25,0.000612
2025-04-01 05:30:00+00:00,EUR_USD,M5,BUY,1.08144,2500.11,100004.25,0.000612
2025-04-01 05:45:00+00:00,EUR_USD,M5,FLAT,1.08142,0.0,100004.21,0.000612
2025-04-01 05:50:00+00:00,EUR_USD,M5,BUY,1.08146,2500.11,100004.21,0.000612
2025-04-01 05:55:00+00:00,EUR_USD,M5,FLAT,1.08072,0.0,100002.5,0.00063
2025-04-01 06:15:00+00:00,EUR_USD,M5,BUY,1.08054,2500.06,100002.5,0.00063
2025-04-01 06:20:00+00:00,EUR_USD,M5,FLAT,1.08004,0.0,100001.34,0.000641
2025-04-01 06:25:00+00:00,EUR_USD,M5,BUY,1.0801,2500.03,100001.34,0.000641
2025-04-01 06:35:00+00:00,EUR_USD,M5,FLAT,1.08072,0.0,100002.78,0.000627
2025-04-01 17:15:00+00:00,EUR_USD,M5,BUY,1.07981,2500.07,100002.78,0.000627
