time,strategy,instrument,granularity,side,price,position_size,equity,drawdown,pnl
2024-01-29 20:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,147.293,1500.0,100000.0,0.0,0.0
2024-01-30 07:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,147.1625,0.0,99998.67,0.0,-1.33
2024-01-31 14:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,147.368,1499.98,99998.67,0.0,0.0
2024-01-31 14:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,147.19174999999998,0.0,99996.88,0.0,-1.79
2024-01-31 14:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,146.916,1999.94,99996.88,0.0,0.0
2024-01-31 14:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,146.68960714285714,0.0,99993.8,0.0,-3.08
2024-01-31 14:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,146.641,1499.91,99993.8,0.0,0.0
2024-01-31 15:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,146.3735714285714,0.0,99991.06,0.0,-2.74
2024-01-31 15:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,146.182,1499.87,99991.06,0.0,0.0
2024-01-31 20:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TP1_LONG,147.299083777974,749.93,99996.79,0.0,5.73
2024-02-01 03:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TIME_EXIT,146.708,0.0,99999.49,0.0,2.7
2024-02-01 12:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,147.056,1499.99,99999.49,0.0,0.0
2024-02-01 13:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TP1_SHORT,146.78963430349,750.0,100000.85,0.0,1.36
2024-02-01 13:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TP2_SHORT,146.638020761681,225.0,100002.34,0.0,1.49
2024-02-01 13:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TP3_SHORT,146.587482914412,0.0,100003.06,0.0,0.72
2024-02-01 16:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,146.04,2000.06,100003.06,0.0,0.0
2024-02-02 04:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TIME_EXIT,146.358,0.0,100007.41,0.0,4.36
2024-02-02 07:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,146.584,2000.15,100007.41,0.0,0.0
2024-02-02 08:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,146.70078571428573,0.0,100005.82,0.0,-1.59
2024-02-02 13:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,147.646,2000.12,100005.82,0.0,0.0
2024-02-02 13:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,147.88021428571426,0.0,100002.65,0.0,-3.17
2024-02-02 13:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,147.966,1500.04,100002.65,0.0,0.0
2024-02-02 15:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,148.23267857142858,0.0,99999.94,0.0,-2.7
2024-02-02 15:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,148.243,1500.0,99999.94,0.0,0.0
2024-02-02 16:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,148.5853214285714,0.0,99996.48,0.0,-3.46
2024-02-06 15:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,148.196,1499.95,99996.48,0.0,0.0
2024-02-06 15:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,148.02285714285713,0.0,99994.73,0.0,-1.75
2024-02-06 15:15:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,148.122,1499.92,99994.73,0.0,0.0
2024-02-06 17:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_LONG,147.92485714285715,0.0,99992.73,0.0,-2.0
2024-02-06 17:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,147.92,1499.89,99992.73,0.0,0.0
2024-02-07 05:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,TIME_EXIT,147.954,0.0,99993.07,0.0,0.34
2024-02-08 05:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,148.546,1499.9,99993.07,0.0,0.0
2024-02-08 05:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,148.6642857142857,0.0,99991.88,0.0,-1.19
2024-02-08 10:45:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SELL_SHORT,149.104,1999.84,99991.88,0.0,0.0
2024-02-08 12:30:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,SL_EXIT_SHORT,149.2619285714286,0.0,99989.76,0.0,-2.12
2024-02-09 21:00:00+00:00,S2_Session_VWAP_Reversal,USD_JPY,M15,BUY,149.267,1499.85,99989.76,0.0,0.0
