time,instrument,granularity,side,price,position_size,equity,drawdown
2025-03-03 20:00:00+00:00,EUR_USD,M15,BUY,1.04782,2500.21,100008.32,7.2e-05
2025-03-04 18:15:00+00:00,EUR_USD,M15,FLAT,1.0573,0.0,100030.88,0.0
2025-03-04 22:00:00+00:00,EUR_USD,M15,BUY,1.06259,2500.77,100030.88,0.0
2025-03-05 02:30:00+00:00,EUR_USD,M15,FLAT,1.06078,0.0,100026.62,6.5e-05
2025-03-05 02:45:00+00:00,EUR_USD,M15,BUY,1.0604,2500.67,100026.62,6.5e-05
2025-03-05 07:45:00+00:00,EUR_USD,M15,FLAT,1.06745,0.0,100043.2,0.0
2025-03-05 10:15:00+00:00,EUR_USD,M15,BUY,1.06878,2501.08,100043.2,0.0
2025-03-05 14:45:00+00:00,EUR_USD,M15,FLAT,1.077,0.0,100062.39,0.0
2025-03-05 15:00:00+00:00,EUR_USD,M15,BUY,1.07428,2501.56,100062.39,0.0
2025-03-06 00:30:00+00:00,EUR_USD,M15,FLAT,1.08003,0.0,100075.75,0.0
2025-03-06 00:45:00+00:00,EUR_USD,M15,BUY,1.07944,2501.89,100075.75,0.0
2025-03-06 14:45:00+00:00,EUR_USD,M15,FLAT,1.08372,0.0,100085.68,0.0
2025-03-06 15:00:00+00:00,EUR_USD,M15,BUY,1.08391,2502.14,100085.68,0.0
2025-03-06 18:30:00+00:00,EUR_USD,M15,FLAT,1.0766,0.0,100068.76,0.000169
2025-03-06 18:45:00+00:00,EUR_USD,M15,BUY,1.07838,2501.72,100068.76,0.000169
2025-03-07 01:45:00+00:00,EUR_USD,M15,FLAT,1.079,0.0,100070.21,0.000155
2025-03-07 09:30:00+00:00,EUR_USD,M15,BUY,1.08596,2501.76,100070.21,0.000155
2025-03-10 04:30:00+00:00,EUR_USD,M15,FLAT,1.08347,0.0,100064.51,0.000212
2025-03-11 03:45:00+00:00,EUR_USD,M15,BUY,1.08544,2501.61,100064.51,0.000212
2025-03-11 17:45:00+00:00,EUR_USD,M15,FLAT,1.09342,0.0,100082.86,2.8e-05
2025-03-11 18:15:00+00:00,EUR_USD,M15,BUY,1.09414,2502.07,100082.86,2.8e-05
2025-03-11 21:30:00+00:00,EUR_USD,M15,FLAT,1.09148,0.0,100076.78,8.9e-05
2025-03-11 22:00:00+00:00,EUR_USD,M15,BUY,1.09174,2501.92,100076.78,8.9e-05
2025-03-12 07:15:00+00:00,EUR_USD,M15,FLAT,1.08948,0.0,100071.6,0.000141
2025-03-14 12:30:00+00:00,EUR_USD,M15,BUY,1.08991,2501.79,100071.6,0.000141
2025-03-14 15:45:00+00:00,EUR_USD,M15,FLAT,1.08715,0.0,100065.26,0.000204
2025-03-14 16:00:00+00:00,EUR_USD,M15,BUY,1.08813,2501.63,100065.26,0.000204
2025-03-17 09:30:00+00:00,EUR_USD,M15,FLAT,1.08946,0.0,100068.32,0.000173
2025-03-17 11:30:00+00:00,EUR_USD,M15,BUY,1.09038,2501.71,100068.32,0.000173
2025-03-18 02:15:00+00:00,EUR_USD,M15,FLAT,1.09082,0.0,100069.34,0.000163
2025-03-18 02:30:00+00:00,EUR_USD,M15,BUY,1.09092,2501.73,100069.34,0.000163
2025-03-18 08:00:00+00:00,EUR_USD,M15,FLAT,1.09472,0.0,100078.04,7.6e-05
2025-03-18 09:00:00+00:00,EUR_USD,M15,BUY,1.09432,2501.95,100078.04,7.6e-05
2025-03-18 09:45:00+00:00,EUR_USD,M15,FLAT,1.09505,0.0,100079.71,6e-05
2025-03-18 10:00:00+00:00,EUR_USD,M15,BUY,1.09458,2501.99,100079.71,6e-05
2025-03-18 11:45:00+00:00,EUR_USD,M15,FLAT,1.09164,0.0,100072.98,0.000127
2025-03-18 12:00:00+00:00,EUR_USD,M15,BUY,1.09192,2501.82,100072.98,0.000127
2025-03-18 12:15:00+00:00,EUR_USD,M15,FLAT,1.09155,0.0,100072.14,0.000135
2025-03-18 12:45:00+00:00,EUR_USD,M15,BUY,1.09116,2501.8,100072.14,0.000135
2025-03-19 07:00:00+00:00,EUR_USD,M15,FLAT,1.09074,0.0,100071.19,0.000145
2025-03-19 07:45:00+00:00,EUR_USD,M15,BUY,1.08928,2501.78,100071.19,0.000145
2025-03-19 08:15:00+00:00,EUR_USD,M15,FLAT,1.09058,0.0,100074.18,0.000115
2025-03-20 06:00:00+00:00,EUR_USD,M15,BUY,1.08982,2501.85,100074.18,0.000115
2025-03-20 07:00:00+00:00,EUR_USD,M15,FLAT,1.08913,0.0,100072.59,0.000131
2025-03-20 07:45:00+00:00,EUR_USD,M15,BUY,1.08796,2501.81,100072.59,0.000131
2025-03-20 10:15:00+00:00,EUR_USD,M15,FLAT,1.08436,0.0,100064.31,0.000214
2025-03-24 08:30:00+00:00,EUR_USD,M15,BUY,1.08473,2501.61,100064.31,0.000214
2025-03-24 13:45:00+00:00,EUR_USD,M15,FLAT,1.07932,0.0,100051.81,0.000338
2025-03-24 14:15:00+00:00,EUR_USD,M15,BUY,1.08123,2501.3,100051.81,0.000338
2025-03-24 18:00:00+00:00,EUR_USD,M15,FLAT,1.07888,0.0,100046.38,0.000393
2025-03-25 12:45:00+00:00,EUR_USD,M15,BUY,1.08253,2501.16,100046.38,0.000393
2025-03-25 23:00:00+00:00,EUR_USD,M15,FLAT,1.07886,0.0,100037.89,0.000478
2025-03-25 23:15:00+00:00,EUR_USD,M15,BUY,1.07876,2500.95,100037.89,0.000478
2025-03-26 00:45:00+00:00,EUR_USD,M15,FLAT,1.07844,0.0,100037.15,0.000485
2025-03-27 11:30:00+00:00,EUR_USD,M15,BUY,1.078,2500.93,100037.15,0.000485
2025-03-28 10:00:00+00:00,EUR_USD,M15,FLAT,1.07738,0.0,100035.73,0.000499
2025-03-28 17:30:00+00:00,EUR_USD,M15,BUY,1.08278,2500.89,100035.73,0.000499
2025-03-31 14:15:00+00:00,EUR_USD,M15,FLAT,1.07949,0.0,100028.15,0.000575
2025-04-01 04:45:00+00:00,EUR_USD,M15,BUY,1.0825,2500.7,100028.15,0.000575
2025-04-01 06:15:00+00:00,EUR_USD,M15,FLAT,1.0801,0.0,100022.6,0.00063
2025-04-01 06:30:00+00:00,EUR_USD,M15,BUY,1.0806,2500.56,100022.6,0.00063
2025-04-01 12:30:00+00:00,EUR_USD,M15,FLAT,1.07868,0.0,100018.16,0.000675
2025-04-02 10:30:00+00:00,EUR_USD,M15,BUY,1.07937,2500.45,100018.16,0.000675
2025-04-02 11:00:00+00:00,EUR_USD,M15,FLAT,1.07988,0.0,100019.34,0.000663
2025-04-02 11:15:00+00:00,EUR_USD,M15,BUY,1.08001,2500.48,100019.34,0.000663
2025-04-02 13:45:00+00:00,EUR_USD,M15,FLAT,1.08266,0.0,100025.47,0.000602
2025-04-02 14:15:00+00:00,EUR_USD,M15,BUY,1.08224,2500.64,100025.47,0.000602
2025-04-02 14:30:00+00:00,EUR_USD,M15,FLAT,1.08346,0.0,100028.29,0.000573
2025-04-02 16:00:00+00:00,EUR_USD,M15,BUY,1.08596,2500.71,100028.29,0.000573
2025-04-02 20:00:00+00:00,EUR_USD,M15,FLAT,1.0886,0.0,100034.38,0.000513
2025-04-02 20:15:00+00:00,EUR_USD,M15,BUY,1.08537,2500.86,100034.38,0.000513
2025-04-03 18:00:00+00:00,EUR_USD,M15,FLAT,1.10236,0.0,100073.45,0.000217
2025-04-03 18:30:00+00:00,EUR_USD,M15,BUY,1.10363,2501.84,100073.45,0.000217
2025-04-03 22:45:00+00:00,EUR_USD,M15,FLAT,1.10643,0.0,100079.8,0.000154
2025-04-03 23:00:00+00:00,EUR_USD,M15,BUY,1.10524,2502.0,100079.8,0.000154
2025-04-04 08:30:00+00:00,EUR_USD,M15,FLAT,1.10004,0.0,100068.04,0.000271
2025-04-07 13:00:00+00:00,EUR_USD,M15,BUY,1.09712,2501.7,100068.04,0.000271
2025-04-07 18:45:00+00:00,EUR_USD,M15,FLAT,1.09336,0.0,100059.48,0.000357
2025-04-08 09:00:00+00:00,EUR_USD,M15,BUY,1.09277,2501.49,100059.48,0.000357
2025-04-08 17:30:00+00:00,EUR_USD,M15,FLAT,1.09334,0.0,100060.82,0.000343
2025-04-09 01:45:00+00:00,EUR_USD,M15,BUY,1.10202,2501.52,100060.82,0.000343
2025-04-09 21:30:00+00:00,EUR_USD,M15,FLAT,1.09511,0.0,100045.25,0.000499
2025-04-10 11:45:00+00:00,EUR_USD,M15,BUY,1.10702,2501.13,100045.25,0.000499
2025-04-10 12:30:00+00:00,EUR_USD,M15,FLAT,1.11121,0.0,100054.71,0.000404
2025-04-10 12:45:00+00:00,EUR_USD,M15,BUY,1.10973,2501.37,100054.71,0.000404
2025-04-10 14:45:00+00:00,EUR_USD,M15,FLAT,1.11856,0.0,100074.56,0.000206
2025-04-10 15:00:00+00:00,EUR_USD,M15,BUY,1.11566,2501.86,100074.56,0.000206
2025-04-11 00:30:00+00:00,EUR_USD,M15,FLAT,1.13142,0.0,100109.76,0.0
2025-04-11 01:00:00+00:00,EUR_USD,M15,BUY,1.12904,2502.74,100109.76,0.0
2025-04-11 09:30:00+00:00,EUR_USD,M15,FLAT,1.14091,0.0,100136.03,4e-05
2025-04-11 09:45:00+00:00,EUR_USD,M15,BUY,1.13856,2503.4,100136.03,4e-05
2025-04-11 16:15:00+00:00,EUR_USD,M15,FLAT,1.129,0.0,100114.99,0.00025
2025-04-11 16:45:00+00:00,EUR_USD,M15,BUY,1.1306,2502.87,100114.99,0.00025
2025-04-14 01:15:00+00:00,EUR_USD,M15,FLAT,1.13916,0.0,100133.91,6.1e-05
2025-04-14 01:30:00+00:00,EUR_USD,M15,BUY,1.13914,2503.35,100133.91,6.1e-05
2025-04-14 01:45:00+00:00,EUR_USD,M15,FLAT,1.13856,0.0,100132.64,7.3e-05
2025-04-14 04:45:00+00:00,EUR_USD,M15,BUY,1.13677,2503.32,100132.64,7.3e-05
2025-04-14 20:00:00+00:00,EUR_USD,M15,FLAT,1.13584,0.0,100130.66,0.000128
2025-04-16 07:15:00+00:00,EUR_USD,M15,BUY,1.13902,2503.27,100130.66,0.000128
2025-04-16 23:30:00+00:00,EUR_USD,M15,FLAT,1.1406,0.0,100134.17,9.3e-05
2025-04-16 23:45:00+00:00,EUR_USD,M15,BUY,1.13958,2503.35,100134.17,9.3e-05
2025-04-17 01:00:00+00:00,EUR_USD,M15,FLAT,1.1363,0.0,100126.96,0.000165
2025-04-17 01:45:00+00:00,EUR_USD,M15,BUY,1.13656,2503.17,100126.96,0.000165
2025-04-17 10:15:00+00:00,EUR_USD,M15,FLAT,1.13716,0.0,100128.29,0.000152
2025-04-18 01:30:00+00:00,EUR_USD,M15,BUY,1.13728,2503.21,100128.29,0.000152
2025-04-18 11:45:00+00:00,EUR_USD,M15,FLAT,1.13812,0.0,100130.14,0.000133
2025-04-18 12:30:00+00:00,EUR_USD,M15,BUY,1.13824,2503.25,100130.14,0.000133
2025-04-20 21:15:00+00:00,EUR_USD,M15,FLAT,1.1411,0.0,100136.43,7e-05
2025-04-21 01:30:00+00:00,EUR_USD,M15,BUY,1.14683,2503.41,100136.43,7e-05
2025-04-21 02:15:00+00:00,EUR_USD,M15,FLAT,1.15127,0.0,100146.11,0.0
2025-04-21 02:30:00+00:00,EUR_USD,M15,BUY,1.15095,2503.65,100146.11,0.0
2025-04-22 00:15:00+00:00,EUR_USD,M15,FLAT,1.14964,0.0,100143.31,0.000154
2025-04-24 11:15:00+00:00,EUR_USD,M15,BUY,1.13883,2503.58,100143.31,0.000154
2025-04-25 00:00:00+00:00,EUR_USD,M15,FLAT,1.13627,0.0,100137.69,0.000211
2025-04-25 02:45:00+00:00,EUR_USD,M15,BUY,1.13482,2503.44,100137.69,0.000211
2025-04-25 04:45:00+00:00,EUR_USD,M15,FLAT,1.13352,0.0,100134.83,0.000239
2025-04-25 19:15:00+00:00,EUR_USD,M15,BUY,1.13786,2503.37,100134.83,0.000239
2025-04-28 05:30:00+00:00,EUR_USD,M15,FLAT,1.13754,0.0,100134.13,0.000246
2025-04-28 06:00:00+00:00,EUR_USD,M15,BUY,1.13685,2503.35,100134.13,0.000246
2025-04-28 07:00:00+00:00,EUR_USD,M15,FLAT,1.13428,0.0,100128.47,0.000303
2025-04-28 16:45:00+00:00,EUR_USD,M15,BUY,1.14115,2503.21,100128.47,0.000303
2025-04-28 21:15:00+00:00,EUR_USD,M15,FLAT,1.14214,0.0,100130.65,0.000281
2025-04-28 21:30:00+00:00,EUR_USD,M15,BUY,1.142,2503.27,100130.65,0.000281
2025-04-29 11:45:00+00:00,EUR_USD,M15,FLAT,1.13746,0.0,100120.7,0.00038
2025-04-30 00:30:00+00:00,EUR_USD,M15,BUY,1.13865,2503.02,100120.7,0.00038
2025-04-30 01:15:00+00:00,EUR_USD,M15,FLAT,1.13824,0.0,100119.79,0.000389
2025-05-02 08:45:00+00:00,EUR_USD,M15,BUY,1.13328,2502.99,100119.79,0.000389
2025-05-02 17:00:00+00:00,EUR_USD,M15,FLAT,1.1306,0.0,100113.9,0.000448
2025-05-02 17:15:00+00:00,EUR_USD,M15,BUY,1.13132,2502.85,100113.9,0.000448
2025-05-02 17:30:00+00:00,EUR_USD,M15,FLAT,1.1305,0.0,100112.09,0.000466
2025-05-02 17:45:00+00:00,EUR_USD,M15,BUY,1.13042,2502.8,100112.09,0.000466
2025-05-02 18:15:00+00:00,EUR_USD,M15,FLAT,1.13052,0.0,100112.31,0.000464
2025-05-02 18:45:00+00:00,EUR_USD,M15,BUY,1.12998,2502.81,100112.31,0.000464
2025-05-05 02:00:00+00:00,EUR_USD,M15,FLAT,1.1334,0.0,100119.88,0.000388
2025-05-05 10:00:00+00:00,EUR_USD,M15,BUY,1.13338,2503.0,100119.88,0.000388
2025-05-05 15:45:00+00:00,EUR_USD,M15,FLAT,1.13144,0.0,100115.6,0.000431
2025-05-05 18:00:00+00:00,EUR_USD,M15,BUY,1.13018,2502.89,100115.6,0.000431
2025-05-05 22:15:00+00:00,EUR_USD,M15,FLAT,1.1318,0.0,100119.19,0.000395
2025-05-06 13:00:00+00:00,EUR_USD,M15,BUY,1.13298,2502.98,100119.19,0.000395
2025-05-06 19:30:00+00:00,EUR_USD,M15,FLAT,1.138,0.0,100130.27,0.000285
2025-05-06 19:45:00+00:00,EUR_USD,M15,BUY,1.13728,2503.26,100130.27,0.000285
2025-05-07 06:45:00+00:00,EUR_USD,M15,FLAT,1.1374,0.0,100130.56,0.000282
2025-05-07 07:00:00+00:00,EUR_USD,M15,BUY,1.13676,2503.26,100130.56,0.000282
2025-05-07 19:30:00+00:00,EUR_USD,M15,FLAT,1.13076,0.0,100117.34,0.000414
2025-05-09 14:00:00+00:00,EUR_USD,M15,BUY,1.12714,2502.93,100117.34,0.000414
2025-05-11 21:00:00+00:00,EUR_USD,M15,FLAT,1.12068,0.0,100102.98,0.000557
2025-05-11 21:15:00+00:00,EUR_USD,M15,BUY,1.12136,2502.57,100102.98,0.000557
2025-05-12 03:00:00+00:00,EUR_USD,M15,FLAT,1.12308,0.0,100106.82,0.000519
2025-05-13 08:30:00+00:00,EUR_USD,M15,BUY,1.11054,2502.67,100106.82,0.000519
2025-05-13 13:30:00+00:00,EUR_USD,M15,FLAT,1.1146,0.0,100115.96,0.000428
2025-05-13 13:45:00+00:00,EUR_USD,M15,BUY,1.11356,2502.9,100115.96,0.000428
2025-05-13 14:45:00+00:00,EUR_USD,M15,FLAT,1.11614,0.0,100121.76,0.00037
2025-05-13 16:00:00+00:00,EUR_USD,M15,BUY,1.11696,2503.04,100121.76,0.00037
2025-05-14 09:15:00+00:00,EUR_USD,M15,FLAT,1.12545,0.0,100140.73,0.00018
2025-05-14 09:45:00+00:00,EUR_USD,M15,BUY,1.12524,2503.52,100140.73,0.00018
2025-05-14 17:00:00+00:00,EUR_USD,M15,FLAT,1.1191,0.0,100127.04,0.000317
2025-05-14 17:15:00+00:00,EUR_USD,M15,BUY,1.11942,2503.18,100127.04,0.000317
2025-05-14 22:30:00+00:00,EUR_USD,M15,FLAT,1.11834,0.0,100124.63,0.000341
2025-05-15 11:15:00+00:00,EUR_USD,M15,BUY,1.11946,2503.12,100124.63,0.000341
2025-05-15 20:30:00+00:00,EUR_USD,M15,FLAT,1.11843,0.0,100122.35,0.000364
2025-05-16 06:30:00+00:00,EUR_USD,M15,BUY,1.12152,2503.06,100122.35,0.000364
2025-05-16 15:45:00+00:00,EUR_USD,M15,FLAT,1.11402,0.0,100105.57,0.000531
2025-05-16 16:30:00+00:00,EUR_USD,M15,BUY,1.11427,2502.64,100105.57,0.000531
2025-05-16 17:00:00+00:00,EUR_USD,M15,FLAT,1.11447,0.0,100106.02,0.000527
2025-05-19 11:00:00+00:00,EUR_USD,M15,BUY,1.12768,2502.65,100106.02,0.000527
2025-05-19 14:15:00+00:00,EUR_USD,M15,FLAT,1.1244,0.0,100098.73,0.0006
2025-05-19 14:30:00+00:00,EUR_USD,M15,BUY,1.12524,2502.47,100098.73,0.0006
2025-05-19 18:00:00+00:00,EUR_USD,M15,FLAT,1.12251,0.0,100092.65,0.00066
2025-05-19 18:45:00+00:00,EUR_USD,M15,BUY,1.12349,2502.32,100092.65,0.00066
2025-05-20 00:00:00+00:00,EUR_USD,M15,FLAT,1.12276,0.0,100091.03,0.000676
2025-05-20 00:45:00+00:00,EUR_USD,M15,BUY,1.1228,2502.28,100091.03,0.000676
2025-05-20 04:00:00+00:00,EUR_USD,M15,FLAT,1.12427,0.0,100094.31,0.000644
2025-05-20 11:00:00+00:00,EUR_USD,M15,BUY,1.12497,2502.36,100094.31,0.000644
2025-05-20 19:45:00+00:00,EUR_USD,M15,FLAT,1.12805,0.0,100101.16,0.000575
2025-05-20 20:45:00+00:00,EUR_USD,M15,BUY,1.12836,2502.53,100101.16,0.000575
2025-05-21 02:00:00+00:00,EUR_USD,M15,FLAT,1.13178,0.0,100108.74,0.0005
2025-05-21 04:00:00+00:00,EUR_USD,M15,BUY,1.13282,2502.72,100108.74,0.0005
2025-05-21 04:30:00+00:00,EUR_USD,M15,FLAT,1.13346,0.0,100110.16,0.000485
2025-05-21 05:30:00+00:00,EUR_USD,M15,BUY,1.13334,2502.75,100110.16,0.000485
2025-05-22 04:30:00+00:00,EUR_USD,M15,FLAT,1.13305,0.0,100109.55,0.000492
2025-05-23 06:45:00+00:00,EUR_USD,M15,BUY,1.13122,2502.74,100109.55,0.000492
2025-05-23 09:45:00+00:00,EUR_USD,M15,FLAT,1.13492,0.0,100117.73,0.00041
2025-05-23 10:15:00+00:00,EUR_USD,M15,BUY,1.13475,2502.94,100117.73,0.00041
2025-05-26 09:15:00+00:00,EUR_USD,M15,FLAT,1.13807,0.0,100125.08,0.000336
2025-05-26 10:00:00+00:00,EUR_USD,M15,BUY,1.1383,2503.13,100125.08,0.000336
2025-05-26 18:15:00+00:00,EUR_USD,M15,FLAT,1.13828,0.0,100125.04,0.000337
2025-05-27 04:30:00+00:00,EUR_USD,M15,BUY,1.13828,2503.13,100125.04,0.000337
2025-05-27 09:45:00+00:00,EUR_USD,M15,FLAT,1.13486,0.0,100117.52,0.000412
2025-05-29 14:45:00+00:00,EUR_USD,M15,BUY,1.135,2502.94,100117.52,0.000412
2025-05-29 15:15:00+00:00,EUR_USD,M15,FLAT,1.13624,0.0,100120.26,0.000385
2025-05-29 16:00:00+00:00,EUR_USD,M15,BUY,1.13738,2503.01,100120.26,0.000385
2025-05-30 04:30:00+00:00,EUR_USD,M15,FLAT,1.13502,0.0,100115.07,0.000436
2025-05-30 05:00:00+00:00,EUR_USD,M15,BUY,1.13456,2502.88,100115.07,0.000436
2025-05-30 11:00:00+00:00,EUR_USD,M15,FLAT,1.13292,0.0,100111.46,0.000472
2025-06-01 23:45:00+00:00,EUR_USD,M15,BUY,1.1353,2502.79,100111.46,0.000472
2025-06-02 06:15:00+00:00,EUR_USD,M15,FLAT,1.13908,0.0,100119.79,0.000389
2025-06-02 09:45:00+00:00,EUR_USD,M15,BUY,1.14234,2502.99,100119.79,0.000389
2025-06-03 02:30:00+00:00,EUR_USD,M15,FLAT,1.14232,0.0,100119.76,0.00039
2025-06-03 02:45:00+00:00,EUR_USD,M15,BUY,1.14256,2502.99,100119.76,0.00039
2025-06-03 03:00:00+00:00,EUR_USD,M15,FLAT,1.14257,0.0,100119.78,0.000389
2025-06-03 03:45:00+00:00,EUR_USD,M15,BUY,1.14199,2502.99,100119.78,0.000389
2025-06-03 09:45:00+00:00,EUR_USD,M15,FLAT,1.1412,0.0,100118.05,0.000407
2025-06-04 11:15:00+00:00,EUR_USD,M15,BUY,1.13832,2502.95,100118.05,0.000407
2025-06-04 23:15:00+00:00,EUR_USD,M15,FLAT,1.14269,0.0,100127.66,0.000311
2025-06-04 23:30:00+00:00,EUR_USD,M15,BUY,1.14206,2503.19,100127.66,0.000311
2025-06-05 13:00:00+00:00,EUR_USD,M15,FLAT,1.14606,0.0,100136.43,0.000223
2025-06-05 13:15:00+00:00,EUR_USD,M15,BUY,1.1491,2503.41,100136.43,0.000223
2025-06-05 16:45:00+00:00,EUR_USD,M15,FLAT,1.1448,0.0,100127.05,0.000317
2025-06-05 17:15:00+00:00,EUR_USD,M15,BUY,1.14397,2503.18,100127.05,0.000317
2025-06-06 09:00:00+00:00,EUR_USD,M15,FLAT,1.14122,0.0,100121.04,0.000377
2025-06-09 07:00:00+00:00,EUR_USD,M15,BUY,1.1422,2503.03,100121.04,0.000377
2025-06-09 23:15:00+00:00,EUR_USD,M15,FLAT,1.14254,0.0,100121.79,0.000369
2025-06-10 00:00:00+00:00,EUR_USD,M15,BUY,1.14324,2503.04,100121.79,0.000369
2025-06-10 04:30:00+00:00,EUR_USD,M15,FLAT,1.13938,0.0,100113.33,0.000454
2025-06-10 17:15:00+00:00,EUR_USD,M15,BUY,1.14198,2502.83,100113.33,0.000454
2025-06-11 08:00:00+00:00,EUR_USD,M15,FLAT,1.14224,0.0,100113.91,0.000448
2025-06-11 13:45:00+00:00,EUR_USD,M15,BUY,1.14704,2502.85,100113.91,0.000448
2025-06-11 22:45:00+00:00,EUR_USD,M15,FLAT,1.15058,0.0,100121.63,0.000371
2025-06-12 00:00:00+00:00,EUR_USD,M15,BUY,1.15038,2503.04,100121.63,0.000371
2025-06-12 00:45:00+00:00,EUR_USD,M15,FLAT,1.15214,0.0,100125.45,0.000333
2025-06-12 01:30:00+00:00,EUR_USD,M15,BUY,1.15212,2503.14,100125.45,0.000333
2025-06-12 10:00:00+00:00,EUR_USD,M15,FLAT,1.15772,0.0,100137.61,0.000211
2025-06-12 11:30:00+00:00,EUR_USD,M15,BUY,1.1586,2503.44,100137.61,0.000211
2025-06-12 12:30:00+00:00,EUR_USD,M15,FLAT,1.16276,0.0,100146.59,0.000122
2025-06-12 12:45:00+00:00,EUR_USD,M15,BUY,1.16098,2503.66,100146.59,0.000122
2025-06-12 23:45:00+00:00,EUR_USD,M15,FLAT,1.16088,0.0,100146.38,0.000124
2025-06-13 00:00:00+00:00,EUR_USD,M15,BUY,1.15648,2503.66,100146.38,0.000124
2025-06-13 05:45:00+00:00,EUR_USD,M15,FLAT,1.15294,0.0,100138.74,0.0002
2025-06-16 00:00:00+00:00,EUR_USD,M15,BUY,1.1541,2503.47,100138.74,0.0002
2025-06-16 05:15:00+00:00,EUR_USD,M15,FLAT,1.15557,0.0,100141.92,0.000168
2025-06-16 06:00:00+00:00,EUR_USD,M15,BUY,1.15526,2503.55,100141.92,0.000168
2025-06-16 17:30:00+00:00,EUR_USD,M15,FLAT,1.15754,0.0,100146.88,0.000119
2025-06-16 17:45:00+00:00,EUR_USD,M15,BUY,1.15779,2503.67,100146.88,0.000119
2025-06-17 00:30:00+00:00,EUR_USD,M15,FLAT,1.15466,0.0,100140.1,0.000186
2025-06-17 00:45:00+00:00,EUR_USD,M15,BUY,1.155,2503.5,100140.1,0.000186
2025-06-17 03:00:00+00:00,EUR_USD,M15,FLAT,1.15593,0.0,100142.12,0.000166
2025-06-18 13:15:00+00:00,EUR_USD,M15,BUY,1.15012,2503.55,100142.12,0.000166
2025-06-18 22:15:00+00:00,EUR_USD,M15,FLAT,1.1487,0.0,100139.05,0.000197
2025-06-19 19:00:00+00:00,EUR_USD,M15,BUY,1.14894,2503.48,100139.05,0.000197
2025-06-19 19:15:00+00:00,EUR_USD,M15,FLAT,1.14973,0.0,100140.78,0.00018
2025-06-19 20:00:00+00:00,EUR_USD,M15,BUY,1.14927,2503.52,100140.78,0.00018
2025-06-19 20:15:00+00:00,EUR_USD,M15,FLAT,1.14968,0.0,100141.67,0.000171
2025-06-19 21:00:00+00:00,EUR_USD,M15,BUY,1.14946,2503.54,100141.67,0.000171
2025-06-20 00:45:00+00:00,EUR_USD,M15,FLAT,1.15228,0.0,100147.81,0.00011
2025-06-20 01:00:00+00:00,EUR_USD,M15,BUY,1.1515,2503.7,100147.81,0.00011
2025-06-22 21:00:00+00:00,EUR_USD,M15,FLAT,1.14726,0.0,100138.61,0.000201
2025-06-22 22:00:00+00:00,EUR_USD,M15,BUY,1.14869,2503.47,100138.61,0.000201
2025-06-22 22:30:00+00:00,EUR_USD,M15,FLAT,1.14924,0.0,100139.8,0.000189
2025-06-23 18:00:00+00:00,EUR_USD,M15,BUY,1.1571,2503.5,100139.8,0.000189
2025-06-23 19:15:00+00:00,EUR_USD,M15,FLAT,1.15723,0.0,100140.09,0.000187
2025-06-23 21:00:00+00:00,EUR_USD,M15,BUY,1.15786,2503.5,100140.09,0.000187
2025-06-23 22:15:00+00:00,EUR_USD,M15,FLAT,1.16005,0.0,100144.82,0.000139
2025-06-23 22:30:00+00:00,EUR_USD,M15,BUY,1.15888,2503.62,100144.82,0.000139
2025-06-25 12:00:00+00:00,EUR_USD,M15,FLAT,1.16014,0.0,100147.58,0.000112
2025-06-25 19:45:00+00:00,EUR_USD,M15,BUY,1.16583,2503.69,100147.58,0.000112
2025-06-25 23:45:00+00:00,EUR_USD,M15,FLAT,1.16834,0.0,100152.97,5.8e-05
2025-06-26 00:30:00+00:00,EUR_USD,M15,BUY,1.16846,2503.82,100152.97,5.8e-05
2025-06-26 08:30:00+00:00,EUR_USD,M15,FLAT,1.17387,0.0,100164.55,0.0
2025-06-26 08:45:00+00:00,EUR_USD,M15,BUY,1.17277,2504.11,100164.55,0.0
2025-06-26 20:00:00+00:00,EUR_USD,M15,FLAT,1.17018,0.0,100159.03,7.6e-05
2025-06-26 20:30:00+00:00,EUR_USD,M15,BUY,1.17009,2503.98,100159.03,7.6e-05
2025-06-27 04:00:00+00:00,EUR_USD,M15,FLAT,1.1695,0.0,100157.77,8.9e-05
2025-06-27 13:30:00+00:00,EUR_USD,M15,BUY,1.17278,2503.94,100157.77,8.9e-05
2025-06-29 21:30:00+00:00,EUR_USD,M15,FLAT,1.17296,0.0,100158.16,8.5e-05
2025-06-29 22:15:00+00:00,EUR_USD,M15,BUY,1.17219,2503.95,100158.16,8.5e-05
2025-06-30 15:45:00+00:00,EUR_USD,M15,FLAT,1.17699,0.0,100168.42,0.0
2025-06-30 16:00:00+00:00,EUR_USD,M15,BUY,1.17613,2504.21,100168.42,0.0
2025-06-30 19:45:00+00:00,EUR_USD,M15,FLAT,1.17798,0.0,100172.35,0.0
2025-06-30 20:15:00+00:00,EUR_USD,M15,BUY,1.17848,2504.31,100172.35,0.0
2025-07-01 15:00:00+00:00,EUR_USD,M15,FLAT,1.17746,0.0,100170.2,9.9e-05
2025-07-01 16:45:00+00:00,EUR_USD,M15,BUY,1.17655,2504.26,100170.2,9.9e-05
2025-07-01 22:00:00+00:00,EUR_USD,M15,FLAT,1.18062,0.0,100178.85,1.3e-05
2025-07-01 22:15:00+00:00,EUR_USD,M15,BUY,1.18046,2504.47,100178.85,1.3e-05
