timestamp,strategy_id,pair,signal_direction,entry_price,sl_price,tp1_price,tp2_price,tp3_price,lot_size,confluence_score,session,spread_at_entry,atr_at_entry,adx_at_entry,rsi_at_entry,ema_50_value,ema_200_value,vwap_deviation,news_within_60min,macd_hist_at_entry,stoch_k_at_entry,distance_from_ema50_pips,candle_body_ratio,hour_of_day,day_of_week,exit_price,exit_reason,exit_time,pnl_pips,pnl_dollars,hold_time_minutes,win
2021-01-26 11:00:00+00:00,3,EUR_GBP,SHORT,0.88732,0.8881926013400764,0.8862469932996189,0.8853716554993648,0.8840586487989838,1145998.7,3,LONDON,2.0,0.0008753378002540747,29.725266665739593,42.961307673919784,0.8882844519366005,0.8895520622258379,-11.620173077300233,False,-3.313584819243571e-05,12.698412698412577,-7.244519366005342,0.7794117647059111,11,1,0.8840586487989838,TP3,2021-01-27 07:00:00+00:00,18.608107206097735,2132.4866667648635,1200,True
2021-01-28 15:00:00+00:00,3,EUR_GBP,SHORT,0.88328,0.8843413453566777,0.8816632732166106,0.8804254553610177,0.8785687285776282,962292.68,3,OVERLAP,2.0,0.001237817855592922,32.557400483358904,40.540680657937365,0.8853470133959288,0.8876502246763823,-24.739761894114753,False,-9.923703300963519e-05,17.39600569740534,-18.270133959288337,0.6461538461538636,15,3,0.8843413453566777,SL,2021-01-29 08:00:00+00:00,-10.613453566777897,-1021.3248676830262,1020,False
2021-02-12 12:00:00+00:00,3,EUR_GBP,SHORT,0.87713,0.8780662320477,0.8763138397615005,0.8756097329358341,0.8745535726973346,1079979.71,3,LONDON,2.0,0.000704106825666362,42.8262897887432,43.41580246923091,0.8776141367355401,0.8786654905432597,-6.936245230986238,False,-0.00016681765965850717,33.941710856251355,-2.441367355401347,0.7006802721088404,12,4,0.8745535726973346,TP3,2021-02-12 14:00:00+00:00,14.498563815992236,1565.815474541179,120,True
2021-02-12 14:00:00+00:00,3,EUR_GBP,SHORT,0.87464,0.8754044823948705,0.8736242546923142,0.8727870911538569,0.8715313458461711,1343091.46,4,OVERLAP,2.0,0.0008371635384572212,51.62959681481068,27.62924506986988,0.8774412004236956,0.8786002849187801,-23.174129460433733,False,-0.0004241771652916876,10.542315255716195,-25.61200423695564,0.5868263473053565,14,4,0.8754044823948705,SL,2021-02-12 16:00:00+00:00,-7.644823948704804,-1026.76977587089,120,False
2021-02-17 08:00:00+00:00,3,EUR_GBP,SHORT,0.86914,0.8699228042479069,0.8681409787604654,0.8673149646007756,0.8660759433612409,1298539.29,3,LONDON,2.0,0.0008260141596897815,30.154578027509032,34.571904161567545,0.8717938239403767,0.8753774901254726,0.8666666666679035,False,-7.730808140260341e-05,29.067941209657153,-24.138239403767024,0.31609195402296025,8,2,0.8699228042479069,SL,2021-02-17 10:00:00+00:00,-7.828042479068873,-1016.5020722859937,120,False
2021-02-23 08:00:00+00:00,3,EUR_GBP,SHORT,0.86285,0.863751695610699,0.8619481886131715,0.8611869810219525,0.8600451696351239,1116049.63,4,LONDON,2.0,0.0007612075912190313,18.507785178480017,37.9787926556412,0.864898479122394,0.8693243246772261,-3.266666666666973,False,-4.4414598688871616e-05,32.420059811364425,-18.084791223940133,0.97999999999998,8,1,0.863751695610699,SL,2021-02-23 09:00:00+00:00,-9.016956106989715,-1006.3370526932111,60,False
2021-02-26 09:00:00+00:00,3,EUR_GBP,SHORT,0.86937,0.8707031516971107,0.8671442415144461,0.8655004025240769,0.863034644038523,747307.07,3,LONDON,2.0,0.0016438389903692435,66.46221835309618,59.58692689723853,0.8657410734241869,0.8663435976001749,-14.293101245475004,False,-7.643052095733342e-05,46.66647340474322,38.68926575813058,0.640000000000032,9,4,0.8707031516971107,SL,2021-02-26 10:00:00+00:00,-13.331516971106794,-996.2736886333092,60,False
2021-02-26 11:00:00+00:00,3,EUR_GBP,SHORT,0.8690599999999999,0.8707690083510802,0.8665049582445989,0.8646415970743315,0.8618465553189305,577124.71,3,LONDON,2.0,0.0018633611702673536,61.0786445065844,54.33472783633544,0.8661239974207893,0.8664307073727019,-15.16723835367717,False,-0.0002151624069059721,29.982132269280758,31.760025792106905,0.9148264984227155,11,4,0.8648304396310722,TP1+TP2+SL,2021-03-01 12:00:00+00:00,36.35289946213316,2098.0156559742754,4380,True
2021-03-02 11:00:00+00:00,3,EUR_GBP,SHORT,0.86359,0.8647669707039702,0.8621076464801486,0.8609594108002476,0.8592370572803962,855833.62,4,LONDON,2.0,0.0011482356799009303,17.701745783166736,40.61379336456086,0.8653123324312726,0.8659964395294173,-12.503825311970251,False,-6.312365029041841e-05,41.81537534824138,-14.823324312726038,0.9754601226993622,11,1,0.8647669707039702,SL,2021-03-02 13:00:00+00:00,-11.769707039702702,-1007.2910982128249,120,False
2021-03-03 12:00:00+00:00,3,EUR_GBP,SHORT,0.8634,0.864550476309438,0.8619876184528095,0.8608860307546824,0.8592336492074919,866787.25,4,LONDON,2.0,0.0011015876981270122,33.338081269125226,37.87741572046376,0.8652348299635833,0.8658211544951533,-9.533026049052262,False,-0.00021802445849427286,24.173835971385984,-15.948299635832885,0.5155279503105573,12,2,0.864550476309438,SL,2021-03-03 15:00:00+00:00,-11.504763094380976,-997.2181964479977,180,False
