timestamp,strategy_id,pair,signal_direction,entry_price,sl_price,tp1_price,tp2_price,tp3_price,lot_size,confluence_score,session,spread_at_entry,atr_at_entry,adx_at_entry,rsi_at_entry,ema_50_value,ema_200_value,vwap_deviation,news_within_60min,macd_hist_at_entry,stoch_k_at_entry,distance_from_ema50_pips,candle_body_ratio,hour_of_day,day_of_week,entry_pattern,exit_price,exit_reason,exit_time,pnl_pips,pnl_dollars,hold_time_minutes,win
2021-01-13 08:00:00+00:00,9,EUR_USD,SHORT,1.2189299999999998,1.22205,1.2167949999999998,1.2160199999999997,1.2160199999999997,320512.82,5,LONDON,1.5,0.0013440241341966758,41.348311221454466,49.69496681592218,1.2190283842736995,1.2234807875632518,-3.700000000002035,False,-0.00010672320127086692,22.461711322098495,0.9161572630045356,0.5426008968609678,8,2,london_breakout_short,1.2160199999999997,TP3,2021-01-13 13:00:00+00:00,25.225000907920943,808.4936175500302,300,True
2021-01-15 08:00:00+00:00,9,EUR_USD,SHORT,1.2129299999999998,1.21626,1.208815,1.2073800000000001,1.2073800000000001,302728.21,5,LONDON,1.5,0.0013810703652001903,23.13051689056026,38.52143131563348,1.2155673414475565,1.2203455128599408,1.1333333333318762,False,-0.0001525093517844516,21.747276186084548,-24.47341447556539,0.16239316239318186,8,4,london_breakout_short,1.2073800000000001,TP3,2021-01-17 23:00:00+00:00,48.32500183332561,1462.9341303249382,3780,True
2021-01-18 09:00:00+00:00,9,EUR_USD,SHORT,1.20603,1.20848,1.203265,1.20228,1.20228,417434.4,5,LONDON,1.5,0.0013064668269199564,44.085338670105855,32.18847303765183,1.2110165626415597,1.217776367945032,-6.675318533355679,False,9.281500493747859e-05,13.639506999054886,-47.96562641559587,0.45398773006132126,9,0,london_breakout_short,1.20848,SL,2021-01-19 00:00:00+00:00,-24.50000000000063,-1022.7142800000264,900,False
2021-01-19 07:00:00+00:00,9,EUR_USD,LONG,1.21068,1.2082943873890872,1.2135949999999998,1.2146499999999996,1.2146499999999996,424413.89,4,ASIAN,1.5,0.0009539418269103892,36.35483945307948,67.17940618145626,1.2094878244506122,1.2158807845268509,28.60433122518824,False,0.0003626202215804736,88.13431013431396,9.421755493876915,0.2755555555554753,7,1,london_breakout_long,1.2146499999999996,TP3,2021-01-20 02:00:00+00:00,34.42500093540447,1461.044856024865,1140,True
2021-01-21 09:00:00+00:00,9,EUR_USD,LONG,1.2144300000000001,1.2111151794374984,1.2185449999999998,1.2199799999999998,1.2199799999999998,309850.13,4,LONDON,1.5,0.0012935047803577704,31.615519364803138,61.955680705103944,1.2119495048105842,1.2145143555171112,9.570477959803814,False,0.0002545811164523747,57.0429069097169,22.9049518941582,0.5645161290322639,9,3,london_breakout_long,1.21643,TP1+TIME,2021-01-25 01:00:00+00:00,30.574999999997132,947.3667724749112,5280,True
2021-01-25 09:00:00+00:00,9,EUR_USD,SHORT,1.21457,1.2174255751907619,1.2112800000000004,1.2101200000000003,1.2101200000000003,362999.11,4,LONDON,1.5,0.0012093564994258466,27.62473099264111,36.30080884981744,1.2161374836049172,1.2153325119822815,-16.236171800787513,False,-0.00018418432418383635,37.404789172659555,-13.774836049171846,0.8338762214983628,9,0,london_breakout_short,1.21457,TP1+SL,2021-01-26 12:00:00+00:00,16.449999999997853,597.1335359499221,1620,True
2021-01-27 08:00:00+00:00,9,EUR_USD,SHORT,1.2146299999999999,1.21699,1.2123,1.2114599999999998,1.2114599999999998,441755.33,3,LONDON,1.5,0.001022087626648368,17.015839803691485,45.003579736809954,1.2153095798940647,1.2151517504939,-2.0333333333333314,False,-0.00013281475794950354,40.30668513048666,-4.895798940647289,0.4897959183674302,8,2,london_breakout_short,1.2114599999999998,TP3,2021-01-27 11:00:00+00:00,27.500000717592098,1214.8271892000134,180,True
2021-01-28 09:00:00+00:00,9,EUR_USD,LONG,1.21107,1.20826,1.2143899999999999,1.21556,1.21556,375334.82,4,LONDON,1.5,0.0016680172848223445,35.71322849624171,49.62432406126818,1.2120913427546742,1.214082527580037,8.438195865658749,False,0.00019263682559014957,56.579855973167206,-12.113427546742717,0.8502415458937053,9,3,london_breakout_long,1.21556,TP3,2021-01-29 14:00:00+00:00,39.050001196263494,1465.6825169999343,1740,True
2021-02-01 08:00:00+00:00,9,EUR_USD,SHORT,1.20871,1.211638625872462,1.2064550000000005,1.2056400000000005,1.2056400000000005,365136.32,5,LONDON,1.5,0.0013222038954858472,24.559506357915346,29.290240737787116,1.2123981862283064,1.2134214168993134,-13.766666666668037,False,-0.0003455801398512164,37.58586719712132,-34.98186228306332,0.9203747072599514,8,0,london_breakout_short,1.2056400000000005,TP3,2021-02-01 20:00:00+00:00,26.625000840776444,972.1754826998017,720,True
2021-02-03 08:00:00+00:00,9,EUR_USD,SHORT,1.2029699999999999,1.20502,1.2008500000000002,1.2000800000000003,1.2000800000000003,526375.34,5,LONDON,1.5,0.0010820372257401656,20.695401015169587,40.492605822694216,1.2058818769026205,1.2103510958244024,-3.4333333333336213,False,0.0001585353829664242,31.091703137449457,-27.218769026204903,0.5405405405405082,8,2,london_breakout_short,1.2029699999999999,TP1+SL,2021-02-03 14:00:00+00:00,10.599999999998387,557.9578603999151,360,True
2021-02-05 08:00:00+00:00,9,EUR_USD,LONG,1.19863,1.1961405938263343,1.201395,1.20238,1.20238,435705.92,4,LONDON,1.5,0.0010269222930758353,51.18562967197643,54.99088854341853,1.1994623269764004,1.2061493841598578,5.966666666668008,False,0.00035082808297302263,83.18170665247597,-10.223269764004783,0.8713692946057969,8,4,london_breakout_long,1.20238,TP3,2021-02-05 13:00:00+00:00,32.575000860671395,1419.3120718999621,300,True
2021-02-08 09:00:00+00:00,9,EUR_USD,SHORT,1.20264,1.20528,1.1993800000000001,1.1982300000000001,1.1982300000000001,416228.08,5,LONDON,1.5,0.0011731320558738155,33.01750163925838,53.11853269280417,1.201737700857295,1.2054065254693755,-4.0436668572496615,False,-0.0002796366294573207,31.111484593838828,10.922991427051443,0.22321428571416005,9,0,london_breakout_short,1.20528,SL,2021-02-08 14:00:00+00:00,-26.399999999999757,-1098.84213119999,300,False
2021-02-10 07:00:00+00:00,9,EUR_USD,LONG,1.21331,1.2109430995796966,1.2162250000000001,1.2172800000000001,1.2172800000000001,459611.1,5,ASIAN,1.5,0.0008662772989698883,39.43364752535032,72.11244939840354,1.208731800445254,1.2067106712594537,25.6713041825396,False,-7.184603088269481e-05,74.80919008724703,43.28199554745948,0.2857142857143707,7,2,london_breakout_long,1.21306,TIME,2021-02-11 23:00:00+00:00,-2.500000000000835,-114.90277500003836,2400,False
2021-02-12 07:00:00+00:00,9,EUR_USD,SHORT,1.21128,1.21332,1.20934,1.20861,1.20861,532698.38,4,ASIAN,1.5,0.0008224790006987452,22.202825086516718,40.92266192334243,1.2120817599299765,1.2089735832795367,-14.254618422060439,False,-0.0001428295629465741,54.37062937063811,-5.517599299764697,0.6986301369863076,7,4,london_breakout_short,1.20861,TP3,2021-02-12 13:00:00+00:00,23.05000050122063,1227.8697925999418,360,True
2021-02-16 07:00:00+00:00,9,EUR_USD,SHORT,1.21285,1.2150101861399727,1.2102650000000001,1.2093200000000002,1.2093200000000002,508744.76,4,ASIAN,1.5,0.0008066405662755803,23.61406210395473,47.36181965552871,1.2129837947567543,1.2104339748247037,-3.813422519507448,False,-3.3995559644860065e-05,24.067588325653862,1.1620524324573722,0.6470588235293926,7,1,london_breakout_short,1.2150101861399727,SL,2021-02-16 08:00:00+00:00,-21.601861399727085,-1098.983379335742,60,False
2021-02-16 08:00:00+00:00,9,EUR_USD,LONG,1.21571,1.2135033985843109,1.2183549999999999,1.2192999999999998,1.2192999999999998,493063.02,5,LONDON,1.5,0.000944737668684465,24.14667225798701,64.27723457130804,1.2130832537859013,1.2104845820403785,7.666666666665822,False,7.531885835734841e-05,47.61653012459408,24.367462140986174,0.8868613138685998,8,1,london_breakout_long,1.2135033985843109,SL,2021-02-16 13:00:00+00:00,-22.066014156891804,-1087.9935579559826,300,False
2021-02-17 07:00:00+00:00,9,EUR_USD,SHORT,1.2071699999999999,1.20985,1.2051549999999998,1.2043999999999997,1.2043999999999997,401908.07,5,ASIAN,1.5,0.0010798721208485744,46.184258043494324,30.779630257860944,1.2114899004337798,1.2105546410172872,-41.97065603025241,False,-0.00018258707813876532,30.732874872173387,-40.699004337798605,0.7610062893082833,7,2,london_breakout_short,1.2043999999999997,TP3,2021-02-17 13:00:00+00:00,23.925000689213643,961.5650851750526,360,True
2021-02-18 08:00:00+00:00,9,EUR_USD,LONG,1.2070800000000002,1.2044123239494309,1.2090649999999998,1.20979,1.20979,407369.28,4,LONDON,1.5,0.001104565390211431,30.38464609859624,58.47664410604093,1.2072068467173283,1.2092757948670159,7.333333333334746,False,0.00045585293380367314,84.22698762019779,-3.168467173282341,0.8255813953488151,8,3,london_breakout_long,1.20979,TP3,2021-02-19 00:00:00+00:00,23.47500066524132,956.299411899888,960,True
2021-02-19 07:00:00+00:00,9,EUR_USD,LONG,1.2112,1.2086345944519572,1.2135600000000002,1.2144300000000001,1.2144300000000001,427336.83,5,ASIAN,1.5,0.0010235792035587716,35.93641500599841,69.91749049030581,1.208131868041648,1.2091321472520935,30.691362175268022,False,0.00011033731724651623,78.68199233716592,28.181319583520104,0.6200873362445576,7,4,london_breakout_long,1.2144300000000001,TP3,2021-02-19 11:00:00+00:00,27.950000755845075,1194.406472150044,240,True
2021-02-22 07:00:00+00:00,9,EUR_USD,SHORT,1.2107299999999999,1.21356,1.20753,1.20638,1.20638,391602.94,3,ASIAN,1.5,0.0010630908446964754,19.191976324112517,44.782835154054865,1.2107332295994784,1.209844050510831,-16.86658534507446,False,-0.0002739207007555395,33.12980685566769,2.4677040052156762,0.680851063829881,7,0,london_breakout_short,1.21356,SL,2021-02-22 11:00:00+00:00,-28.300000000001102,-1108.236320200043,240,False
2021-02-23 08:00:00+00:00,9,EUR_USD,SHORT,1.2156999999999998,1.21772,1.213655,1.21291,1.21291,543145.53,4,LONDON,1.5,0.0011503720012761042,27.82992179770865,53.45108071826525,1.213964008879167,1.2111029257048835,-3.366666666666518,False,-0.0001613090044638916,38.484893659310835,19.25991120832915,0.5577889447237195,8,1,london_breakout_short,1.2156999999999998,TP1+SL,2021-02-23 15:00:00+00:00,10.224999999999262,555.3663044249599,420,True
2021-02-24 08:00:00+00:00,9,EUR_USD,LONG,1.2170100000000001,1.21441,1.220165,1.22128,1.22128,424118.32,5,LONDON,1.5,0.0011920296599755196,29.18494544878727,60.42735996917253,1.2147283748489368,1.2119625024015548,3.066666666666773,False,0.00010997950002799577,72.21936753395742,20.916251510632033,0.5625000000000682,8,2,london_breakout_long,1.21441,SL,2021-02-24 13:00:00+00:00,-26.000000000001577,-1102.707632000067,300,False
2021-02-25 07:00:00+00:00,9,EUR_USD,LONG,1.21897,1.2158238086144102,1.22277,1.2241199999999999,1.2241199999999999,346984.79,5,ASIAN,1.5,0.0012242996575048066,28.461855808275494,65.88253719685781,1.215591278479121,1.2127790322064926,35.59062792151346,False,0.000308947881051334,90.34360701027266,31.28721520879063,0.28846153846149536,7,3,london_breakout_long,1.2241199999999999,TP3,2021-02-25 14:00:00+00:00,44.75000148421275,1552.756986749925,420,True
2021-02-26 07:00:00+00:00,9,EUR_USD,SHORT,1.2132299999999998,1.2180681326618217,1.2066999999999997,1.2044399999999997,1.2044399999999997,228850.3,4,ASIAN,1.5,0.0018920207029623562,44.30620415805115,35.58163026213825,1.2171338426437917,1.2140359570228858,-59.384730027645105,False,-0.0005600306577242048,20.443110868640016,-36.5384264379176,0.7528517110266769,7,4,london_breakout_short,1.2044399999999997,TP3,2021-03-01 09:00:00+00:00,76.60000384093992,1752.9933859000253,4440,True
2021-03-01 09:00:00+00:00,9,EUR_USD,SHORT,1.2036699999999998,1.20809365149863,1.1999,1.19858,1.19858,254255.57,5,LONDON,1.5,0.0017660705566340587,33.95881541691996,28.437283478338387,1.2116551846393644,1.212902903527822,-14.09166432452702,False,-7.563110186178425e-05,12.133557656810723,-77.9518463936446,0.6051660516605505,9,0,london_breakout_short,1.2036699999999998,TP1+SL,2021-03-02 11:00:00+00:00,18.849999999999145,479.2717494499783,1560,True
2021-03-03 07:00:00+00:00,9,EUR_USD,LONG,1.20963,1.2079,1.21154,1.2122600000000001,1.2122600000000001,652907.96,4,ASIAN,1.5,0.0011453710156895318,49.35858255764754,64.34031510183797,1.2071579917631194,1.2101932717792148,43.03085763862624,False,3.772667954895451e-05,30.323750408090433,22.220082368804572,0.4312267657992151,7,2,london_breakout_long,1.2079,SL,2021-03-03 08:00:00+00:00,-17.30000000000009,-1129.530770800006,60,False
2021-03-03 08:00:00+00:00,9,EUR_USD,SHORT,1.2073699999999998,1.20934,1.2053999999999998,1.2046799999999998,1.2046799999999998,567632.22,5,LONDON,1.5,0.0012064159431402796,47.71680607757422,51.95992305777743,1.2071737567920169,1.210167070069969,-5.733333333333146,False,-7.985141909195247e-05,27.043888037697304,3.8624320798308354,0.9200000000000311,8,2,london_breakout_short,1.20934,SL,2021-03-03 09:00:00+00:00,-19.700000000002493,-1118.2354734001415,60,False
2021-03-03 09:00:00+00:00,9,EUR_USD,LONG,1.2103300000000001,1.2079,1.2123000000000002,1.2130200000000002,1.2130200000000002,455577.41,4,LONDON,1.5,0.0013938148043445453,49.1156159217915,62.86769645946589,1.207290080055075,1.210166800716039,11.909862280528039,False,6.116512835681494e-06,41.711601276840746,28.499199449250057,0.6736292428198503,9,2,london_breakout_long,1.2079,SL,2021-03-03 11:00:00+00:00,-24.30000000000154,-1107.05310630007,120,False
2021-03-04 08:00:00+00:00,9,EUR_USD,SHORT,1.2038699999999998,1.20632,1.2011499999999997,1.2001799999999998,1.2001799999999998,447339.83,5,LONDON,1.5,0.0013021241601172946,31.12387573447687,39.046421861073966,1.206467383269375,1.2093195754192683,-4.40000000000218,False,-0.0001493445156779214,50.47767829983231,-24.07383269375174,0.5370370370370751,8,3,london_breakout_short,1.2001799999999998,TP3,2021-03-04 17:00:00+00:00,32.05000082487638,1433.724192050006,540,True
2021-03-05 07:00:00+00:00,9,EUR_USD,SHORT,1.1947599999999998,1.19688,1.1924599999999999,1.1916099999999998,1.1916099999999998,523735.76,5,ASIAN,1.5,0.001319639386635474,66.49846312036613,25.26911953004175,1.2015471952870127,1.2071771186550293,-52.366955671894196,False,-5.0598863781255946e-05,26.271083923065657,-65.37195287012798,0.28346456692926875,7,4,london_breakout_short,1.1916099999999998,TP3,2021-03-05 08:00:00+00:00,27.250000601448107,1427.1799774999881,60,True
2021-03-05 08:00:00+00:00,9,EUR_USD,SHORT,1.19251,1.1959990984665887,1.19015,1.1893,1.1893,322315.82,5,LONDON,1.5,0.0015010937161615097,69.49290977427967,19.859429346487147,1.201200246452228,1.2070330677231385,-4.266666666667973,False,-0.00015668328935103566,17.390385042368536,-85.0024645222791,0.5958549222797885,8,4,london_breakout_short,1.19251,TP1+SL,2021-03-05 14:00:00+00:00,11.799999999999587,380.33266759998673,360,True
