timestamp,strategy_id,pair,signal_direction,entry_price,sl_price,tp1_price,tp2_price,tp3_price,lot_size,confluence_score,session,spread_at_entry,atr_at_entry,adx_at_entry,rsi_at_entry,ema_50_value,ema_200_value,vwap_deviation,news_within_60min,macd_hist_at_entry,stoch_k_at_entry,distance_from_ema50_pips,candle_body_ratio,hour_of_day,day_of_week,exit_price,exit_reason,exit_time,pnl_pips,pnl_dollars,hold_time_minutes,win
2021-01-06 13:45:00+00:00,2,GBP_USD,LONG,1.35667,1.3555664229783138,1.3634971711687691,1.3643902458333839,1.3661763951626136,906144.27,2,OVERLAP,1.5,0.001787154043372586,40.42206009519644,27.191276241611575,1.3628783357952492,1.3620294120450924,-70.1717116876921,False,-0.0008526655166046969,16.999393931997908,-63.98335795249288,0.9957894736842298,13,2,1.3555664229783138,SL,2021-01-06 14:00:00+00:00,-11.035770216862861,-999.9999947046939,15,False
2021-01-08 09:45:00+00:00,2,GBP_USD,SHORT,1.35984,1.3612711893776206,1.3578875106808987,1.35738939747679,1.3563931710685728,691732.36,2,LONDON,1.5,0.0010023787552412779,32.20710672504867,70.99866014871728,1.3571123342568705,1.3583738837450032,21.42489319101326,False,0.00022882611828376777,90.3640650926112,29.176657431295716,0.8363636363635887,9,4,1.3612711893776206,SL,2021-01-08 13:30:00+00:00,-14.311893776206562,-990.0000057884678,225,False
2021-01-12 09:45:00+00:00,2,GBP_USD,SHORT,1.3600299999999999,1.3612705175719104,1.3567775985198711,1.3559436396800155,1.354275722000304,790073.45,2,LONDON,1.5,0.0012810351438207637,48.645846863760454,78.32480023155692,1.353888270516797,1.353485255973597,34.42401480128865,False,0.0004574567075498856,90.16252009259074,63.31729483203041,0.7709497206703737,9,1,1.3612705175719104,SL,2021-01-12 15:15:00+00:00,-12.40517571910571,-980.0999978250079,330,False
2021-01-15 12:00:00+00:00,2,GBP_USD,LONG,1.36278,1.361432142146151,1.3648010794303445,1.3651685653897145,1.3659035373084545,719882.29,2,LONDON,1.5,0.000995715707698025,35.94945217082639,27.788380460717235,1.3661263990802945,1.3655308528832708,-22.11079430344487,False,-0.00010463216534595178,15.629538352513052,-35.36399080294572,0.5720720720721477,12,4,1.361432142146151,SL,2021-01-15 12:30:00+00:00,-13.478578538490549,-970.2989984233429,30,False
2021-01-15 13:45:00+00:00,2,GBP_USD,LONG,1.3607200000000002,1.359956524958265,1.363892414051303,1.3645514229140148,1.3658694406394387,1258189.15,2,OVERLAP,1.5,0.0011469500834699058,45.46611804243207,26.051746897986476,1.3651406438551643,1.3652994064142752,-33.62414051302886,False,-0.0001681887696993239,49.86784140969129,-46.10643855164298,0.9956331877729939,13,4,1.359956524958265,SL,2021-01-15 14:00:00+00:00,-7.634750417351288,-960.5960138069362,15,False
2021-01-15 14:45:00+00:00,2,GBP_USD,LONG,1.3601900000000002,1.3588030494932581,1.3633188123093767,1.3641431162078175,1.3657917240046993,685669.78,2,OVERLAP,1.5,0.0011939010134835414,44.070119761873045,26.90717255716706,1.364476131730143,1.36511729105583,-33.18812309376584,False,-0.00016958671835830578,31.846323224525065,-44.7613173014294,0.6643356643357523,14,4,1.3588030494932581,SL,2021-01-15 15:00:00+00:00,-13.869505067420905,-950.9900488287378,15,False
2021-01-15 16:00:00+00:00,2,GBP_USD,LONG,1.3581200000000002,1.3565437530316615,1.36229896257105,1.363388049038793,1.365566221974279,597292.28,2,OVERLAP,1.5,0.0013324939366769655,49.21494127385383,21.761593966094395,1.363427071569869,1.3648046276050367,-43.68962571049906,False,-0.0002330265862286753,29.970141207582117,-54.97071569869005,0.4112149532709757,16,4,1.3565437530316615,SL,2021-01-18 04:15:00+00:00,-15.762469683386902,-941.4801455621042,3615,False
2021-01-18 08:45:00+00:00,2,GBP_USD,LONG,1.3529300000000002,1.3518971285090042,1.354138306153345,1.3544441230675441,1.3550557568959423,902402.05,2,LONDON,1.5,0.0009457429819915553,40.09752660958952,21.106092257591314,1.357217466169172,1.3612478168116424,-13.983061533449082,False,-0.0002993777652496336,15.102669134928007,-44.77466169171995,0.6302083333333243,8,0,1.3536882338291278,TP1+TP2+SL,2021-01-18 10:45:00+00:00,12.478312246819167,1126.0454552069723,120,True
2021-01-20 10:30:00+00:00,2,GBP_USD,SHORT,1.3703299999999998,1.3711185691957677,1.3684171660088649,1.3679287823052715,1.3669520148980847,1196249.88,2,LONDON,1.5,0.0010371383915353367,51.47892287424516,71.84859915916024,1.366034320033583,1.3627051593901272,21.02833991135089,False,0.00022817456477922245,65.6449080189754,44.85679966417022,0.9497206703911031,10,2,1.3711185691957677,SL,2021-01-20 10:45:00+00:00,-7.885691957678631,-943.3258058090026,15,False
2021-01-26 12:30:00+00:00,2,GBP_USD,SHORT,1.36946,1.3702946909878755,1.3654939999979536,1.3644629453073502,1.3624008359261432,1118848.24,2,LONDON,1.5,0.0011293819757513593,47.4004404781101,70.8120645330981,1.3659471190468648,1.367143684396987,41.560000020464116,False,0.0005255838158256446,85.274693260427,37.02880953135201,0.8481012658228845,12,1,1.3702946909878755,SL,2021-01-26 13:30:00+00:00,-8.346909878755858,-933.8925427284606,60,False
